Latitude,Longitude,Manufacturer,Turbine,TurbineHubheight,Totalpower,CommisioningDate,durchmesser,turbinen id,Nennleistung
50.93979599,6.496560699,Senvion,3.2M114,123,3170,2017,114,3.2M114,3200
51.93997091,12.34279482,GE Wind Energy GmbH,2.5-103,120,2530,2017,120,2.5-103,2500
53.72451203,13.24717339,ENERCON GmbH,E48/800,60,800,2017,48,E48/800,810
52.98610214,7.448465332,ENERCON GmbH,E115/3000,149,3000,2017,115.7,E115/3000,3000
53.82730828,9.560952691,Siemens Wind Power GmbH & Co. KG,SWT-3.0-113,92.5,3000,2017,113,Standard,3300
51.93687088,12.34662388,GE Wind Energy GmbH,2.5-103,120,2530,2017,120,2.5-103,2500
53.58792194,8.262700965,ENERCON GmbH,#NV,108.38,2300,2017,82,Standard,3300
52.69845849,8.248954688,ENERCON GmbH,E115/3000,149.08,3000,2017,115.71,E115/3000,3000
52.01133775,7.886360741,ENERCON GmbH,E115/3000,149,3000,2017,115,E115/3000,3000
52.49584794,9.908354001,FuSystems SkyWind GmbH,SkyWind NG,14,1,2017,1.5,Standard,3300
51.96591964,6.919432039,Vestas Deutschland GmbH,V126/3300,138.6,3300,2017,126,V126/3300,3300
53.82163398,9.567074356,Siemens Wind Power GmbH & Co. KG,SWT-3.0-113,92.5,3000,2017,113,Standard,3300
51.26653467,9.749444089,ENERCON GmbH,E115/3000,149.08,3000,2017,115.71,E115/3000,3000
51.96992849,6.930034594,Vestas Deutschland GmbH,V112/3300,143,3300,2017,112,V112/3300,3300
51.97133209,6.925995143,Vestas Deutschland GmbH,V126/3300,140,3300,2017,126,V126/3300,3300
53.82754067,9.554695911,Siemens Wind Power GmbH & Co. KG,SWT-3.0-113,92.5,3000,2017,113,Standard,3300
51.97006423,13.35949913,Nordex SE,N117/2400,141,2400,2017,117,N117/2400,2400
52.549835,7.607187841,ENERCON GmbH,E141/4200,129.05,4200,2017,141,E141/4200,4200
54.16302345,8.930589781,ENERCON GmbH,E70/2000,64,2300,2017,71,E70/2000,2050
54.16674428,10.82609921,Senvion Deutschland GmbH,3.4M114,93,3400,2017,114,3.4M114,3400
54.45997859,9.163841735,ENERCON GmbH,E82/2000,59,2350,2017,82,E82/2000,2000
48.94901758,10.28872938,Vestas Deutschland GmbH,V136/3450,149,3450,2017,136,V136/3450,3450
54.4584782,9.167260217,ENERCON GmbH,E82/2000,59,2350,2017,82,E82/2000,2000
52.90436242,9.127612326,ENERCON GmbH,E92/2350,103.9,2350,2017,92,E92/2350,2350
53.06829156,7.543679679,ENERCON GmbH,E82/2000,108.4,2300,2017,82,E82/2000,2000
53.35826632,7.342395182,ENERCON GmbH,E101/3000,135.4,3050,2017,101,E101/3000,3000
53.987775,6.758511353,Senvion Deutschland GmbH,6M126,90,6150,2017,126,6M126,6150
51.95813934,13.16471217,ENERCON GmbH,E115/3000,135.4,3000,2017,115,E115/3000,3000
54.16901881,10.82988389,Senvion Deutschland GmbH,3.4M114,93,3400,2017,114,3.4M114,3400
48.94444428,10.27388927,Vestas Deutschland GmbH,V136/3450,149,3450,2017,136,V136/3450,3450
51.57686692,11.71246925,Senvion Deutschland GmbH,3.2M114,139,3200,2017,122,3.2M114,3200
52.90207465,9.128720338,ENERCON GmbH,E92/2350,103.9,2350,2017,92,E92/2350,2350
49.08996441,10.20320601,Vestas Deutschland GmbH,V126/3000,149,3300,2017,126,V126/3000,3000
52.64583065,9.717360442,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
49.93322326,9.908583048,Vestas,V126/3000,137,3300,2017,126,V126/3000,3000
50.84784407,9.598421116,Nordex SE,N131,164,3300,2017,131,N131,3000
54.27425772,12.64307084,Nordex SE,N117/2400,91,2400,2017,117,N117/2400,2400
49.09170337,10.19948121,Vestas Deutschland GmbH,V126/3000,149,3300,2017,126,V126/3000,3000
53.34782498,7.933011938,ENERCON GmbH,E101/3000,99,3050,2017,101,E101/3000,3000
52.65433732,9.690623641,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
50.38521064,10.29293595,Senvion Deutschland GmbH,3.4M114,139,3400,2017,122,3.4M114,3400
53.42673313,9.709038493,ENERCON GmbH,E115/3000,135,3000,2017,115,E115/3000,3000
49.0950383,10.19538355,Vestas Deutschland GmbH,V126/3000,149,3300,2017,126,V126/3000,3000
52.6508058,9.714337852,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
54.2768716,12.63877049,Nordex SE,N117/2400,91,2400,2017,117,N117/2400,2400
50.3786335,10.29986005,Senvion Deutschland GmbH,3.4M114,139,3400,2017,122,3.4M114,3400
52.65245868,9.699552514,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
53.30504822,10.34404513,GE Wind Energy GmbH,2.75-120,139,2750,2017,120,2.75-120,2780
53.30801105,10.34064156,GE Wind Energy GmbH,2.75-120,139,2750,2017,120,2.75-120,2780
53.56195198,8.306366645,ENERCON GmbH,E82/2000,108.38,2300,2017,82,E82/2000,2000
52.96832758,7.976227703,ENERCON GmbH,E101/3000,148.98,3050,2017,101,E101/3000,3000
51.73240303,8.881087379,ENERCON GmbH,E53/800,73.25,800,2017,52.9,E53/800,810
53.30980932,10.35617243,GE Wind Energy GmbH,2.75-120,139,2750,2017,120,2.75-120,2780
49.95572215,7.37795896,Enercon,E115/3000,149,3000,2017,115.7,E115/3000,3000
53.36777146,13.99434391,eno energy systems GmbH,126,137,3500,2017,126,126,3500
53.37066832,8.916282895,ENERCON GmbH,E101/3000,149,3050,2017,101,E101/3000,3000
53.82076708,9.562064925,Siemens,SWT-3.0-113,92.5,3000,2017,113,Standard,3300
49.46240075,6.485889705,ENERCON GmbH,E82/2000,138,2300,2017,82,E82/2000,2000
53.30823272,10.36110553,GE Wind Energy GmbH,2.75-120,139,2750,2017,120,2.75-120,2780
51.13899286,11.94055246,ENERCON GmbH,E82/2000,78.5,2300,2017,82,E82/2000,2000
51.78323675,6.96360366,ENERCON GmbH,E115/3000,149.08,3000,2017,115.71,E115/3000,3000
50.87936316,6.29433314,Senvion Deutschland GmbH,3.2M114,143,3200,2017,114,3.2M114,3200
50.98462637,6.641086267,Vestas Deutschland GmbH,V117/3450,116.5,3300,2017,117,V117/3450,3450
54.17088765,10.82562673,Senvion Deutschland GmbH,3.4M114,93,3400,2017,114,3.4M114,3400
50.87679329,6.300623762,Senvion Deutschland GmbH,3.2M114,143,3200,2017,114,3.2M114,3200
51.78623,6.497067748,ENERCON GmbH,E115/3000,135.48,3000,2017,115.71,E115/3000,3000
51.78301141,6.498890386,ENERCON GmbH,E115/3000,135.48,3000,2017,115.71,E115/3000,3000
53.45895676,10.09253086,Nordex,N117/2400,91,2400,2017,117,N117/2400,2400
51.99581197,8.926678794,ENERCON GmbH,E53/800,73.25,800,2017,52.9,E53/800,810
52.44171425,14.48467583,ENERCON GmbH,E126/4200,135,4200,2017,126,E126/4200,4200
50.97397239,6.641013138,Vestas Deutschland GmbH,V117/3450,116.5,3300,2017,117,V117/3450,3450
52.53473096,11.73230883,Vestas Deutschland GmbH,V126-3.45 137m,137,3450,2017,126,Standard,3300
53.4570528,10.09616133,Nordex,N117/2400,91,2400,2017,117,N117/2400,2400
49.93643791,9.903945193,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
51.85285028,13.1399206,GE Wind Energy GmbH,2.5-120,120,2500,2017,120,2.5-120,2530
51.7776926,6.928733426,ENERCON GmbH,E115/3000,149.08,3000,2017,115.71,E115/3000,3000
50.89474828,8.393937627,Vestas Deutschland GmbH,V126/3300,137,3650,2017,126,V126/3300,3300
53.91233775,13.15753045,Vestas Deutschland GmbH,V112/3000,140,3300,2017,112,V112/3000,3000
50.69455446,8.758810925,Nordex SE,N131,134,3000,2017,131,N131,3000
52.5347151,11.7321899,Vestas Deutschland GmbH,V126-3.45 137m,137,3450,2017,126,Standard,3300
53.91134045,13.16206053,Vestas Deutschland GmbH,V112/3000,140,3300,2017,112,V112/3000,3000
53.45404344,10.10636531,Nordex SE,N117/2400,91,2400,2017,117,N117/2400,2400
50.87445326,6.303673332,Senvion Deutschland GmbH,3.2M114,143,3200,2017,114,3.2M114,3200
54.45804323,9.163278667,ENERCON GmbH,E82/2000,59,2350,2017,82,E82/2000,2000
54.16573957,10.83077698,Senvion Deutschland GmbH,3.4M114,93,3400,2017,114,3.4M114,3400
53.61233875,8.063700133,Vestas Deutschland GmbH,V112/3000,94,3300,2017,112,V112/3000,3000
54.7098607,9.912548001,ENERCON GmbH,E92/2350,104,2350,2017,92,E92/2350,2350
48.93832297,10.29117139,Nordex SE,N117/3000,140.6,3000,2017,116.8,N117/3000,3000
53.56546485,8.302625156,ENERCON GmbH,E82/2000,108.38,2300,2017,82,E82/2000,2000
51.82804276,6.996878806,ENERCON GmbH,E115/3000,149.08,3000,2017,115.71,E115/3000,3000
51.85023052,13.13569749,GE Wind Energy GmbH,2.5-120,120,2530,2017,120,2.5-120,2530
54.70727546,9.911745843,ENERCON GmbH,E92/2350,104,2350,2017,92,E92/2350,2350
48.95126617,10.28585629,Vestas Deutschland GmbH,V136/3450,149,3450,2017,136,V136/3450,3450
48.93588885,10.28170069,Vestas Deutschland GmbH,V136/3450,149,3450,2017,136,V136/3450,3450
52.49997304,8.254212511,Siemens Wind Power GmbH & Co. KG,SWT-3.3-130,135,3300,2017,130,SWT-3.3-130,3300
51.72683939,8.856343618,ENERCON GmbH,E70/2000,113.5,2300,2017,71,E70/2000,2050
52.49824283,8.244298478,Siemens Wind Power GmbH & Co. KG,SWT-3.3-130,135,3300,2017,130,SWT-3.3-130,3300
52.5045038,8.25666995,Siemens Wind Power GmbH & Co. KG,SWT-3.3-130,135,3300,2017,130,SWT-3.3-130,3300
52.49389996,8.242811604,Siemens Wind Power GmbH & Co. KG,SWT-3.3-130,135,3300,2017,130,SWT-3.3-130,3300
52.49557974,8.252990629,Siemens Wind Power GmbH & Co. KG,SWT-3.3-130,135,3300,2017,130,SWT-3.3-130,3300
52.50156288,8.249397721,Siemens Wind Power GmbH & Co. KG,SWT-3.3-130,135,3300,2017,130,SWT-3.3-130,3300
54.18286299,8.966167104,ENERCON GmbH,E115/3000,92,3000,2017,115,E115/3000,3000
54.18166342,8.961770544,ENERCON GmbH,E115/3000,92,3000,2017,115,E115/3000,3000
52.97890209,12.30653747,Nordex SE,N117/2400,141,2400,2017,117,N117/2400,2400
51.96652096,6.930249729,Vestas Deutschland GmbH,V126/3300,140,3300,2017,126,V126/3300,3300
51.96708702,6.925448715,Vestas Deutschland GmbH,V126/3300,140,3300,2017,126,V126/3300,3300
52.98130946,12.32263559,Nordex SE,N117/2400,141,2400,2017,117,N117/2400,2400
52.38328981,10.13460534,ENERCON GmbH,E92/2350,138,2350,2017,92,E92/2350,2350
51.01963158,6.107440604,Nordex SE,N117/2400,120,2400,2017,117,N117/2400,2400
53.36596182,7.277917058,ENERCON GmbH,E115/3000,138.7,3000,2017,115.7,E115/3000,3000
52.6071528,13.78657074,Vestas Deutschland GmbH,V112/3000,94,3450,2017,112,V112/3000,3000
51.41896684,8.670255414,ENERCON GmbH,E82/2000,138.38,2300,2017,82,E82/2000,2000
51.98692773,14.09423419,Vestas Deutschland GmbH,V126/3000,166,3450,2017,126,V126/3000,3000
51.42155421,8.669072059,ENERCON GmbH,E82/2000,138.38,2300,2017,82,E82/2000,2000
53.97396941,8.923006992,Fortis,Alize,24,10,2017,6.9,Standard,3300
53.56753919,8.304025501,ENERCON GmbH,E82/2000,108.38,2300,2017,82,E82/2000,2000
54.66709565,9.23636756,ENERCON GmbH,E101/3000,99,3050,2017,101,E101/3000,3000
54.57419843,9.211341742,Nordex SE,N100/3300,100,3300,2017,100,N100/3300,3300
54.67040928,9.242713198,ENERCON GmbH,E101/3000,99,3050,2017,101,E101/3000,3000
50.02653032,11.14892353,GE Wind Energy GmbH,2.5-120,139,2500,2017,120,2.5-120,2530
54.57568184,9.206584682,Nordex SE,N100/3300,100,3300,2017,100,N100/3300,3300
53.07122426,7.543103067,ENERCON GmbH,E82/2000,108.4,2300,2017,82,E82/2000,2000
54.00655519,13.13746947,Vestas Deutschland GmbH,V112/3000,94,3300,2017,112,V112/3000,3000
53.37726807,14.00600725,Vestas Deutschland GmbH,V117/3450,141.5,3450,2017,117,V117/3450,3450
49.39935981,7.290342993,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
53.5919541,10.64529889,ENERCON GmbH,E92/2350,138.38,2350,2017,92,E92/2350,2350
54.71986228,9.291368267,Senvion Deutschland GmbH,SE 3.4 - 104,98,3370,2017,104,Standard,3300
54.0087945,13.13825794,Vestas Deutschland GmbH,V112/3000,94,3300,2017,112,V112/3000,3000
54.5248339,9.230817231,Senvion Deutschland GmbH,3.4M114,93,3370,2017,114,3.4M114,3400
51.11006895,11.17979106,Vestas Deutschland GmbH,V126/3000,149,3300,2017,126,V126/3000,3000
51.09874322,10.82838574,Vestas Deutschland GmbH,V126/3000,149,3300,2017,126,V126/3000,3000
52.44852216,7.568359828,ENERCON GmbH,E115/3000,149,3000,2017,115.71,E115/3000,3000
50.67790848,12.57952287,Vestas Deutschland GmbH,V117/3450,141.5,3450,2017,117,V117/3450,3450
51.10555092,11.20684879,Vestas Deutschland GmbH,V126/3000,149,3300,2017,126,V126/3000,3000
52.91771775,7.680994613,ENERCON GmbH,E141/4200,129.05,4200,2017,141,E141/4200,4200
51.71763658,8.287432942,ENERCON GmbH,E115/3000,149.08,3000,2017,115.71,E115/3000,3000
51.7257316,8.8595757,ENERCON GmbH,E82/2000,98.38,2300,2017,82,E82/2000,2000
51.10557497,11.19174976,Vestas Deutschland GmbH,V126/3000,149,3300,2017,126,V126/3000,3000
51.96736996,13.36161388,Nordex SE,N117/2400,140,2400,2017,117,N117/2400,2400
51.308233,10.9140675,Vestas Deutschland GmbH,V112/3000,140,3300,2017,112,V112/3000,3000
54.07380805,10.29939963,ENERCON GmbH,E115/3000,135.4,3000,2017,115.7,E115/3000,3000
54.24062121,9.515554315,Nordex SE,N117/3000,91,3000,2017,116.8,N117/3000,3000
54.18521284,8.964142448,ENERCON GmbH,E115/3000,135.4,3000,2017,115,E115/3000,3000
50.98328992,6.630610078,Vestas Deutschland GmbH,V117/3300,116.5,3300,2017,117,V117/3300,3300
53.36573984,7.338588457,ENERCON GmbH,E101/3000,135.4,3050,2017,101,E101/3000,3000
53.11107548,10.18946755,ENERCON GmbH,E115/3000,135.4,3000,2017,115.7,E115/3000,3000
53.57380093,8.336285977,ENERCON GmbH,E82/2000,84.5,2300,2017,82,E82/2000,2000
50.87842271,6.288458818,Senvion Deutschland GmbH,3.2M114,143,3200,2017,114,3.2M114,3200
51.57387974,11.70656135,Senvion Deutschland GmbH,3.4M114,139,3400,2017,122,3.4M114,3400
49.61215665,6.889100326,Vestas Deutschland GmbH,V126-3.45 MW,149,3450,2017,126,Standard,3300
50.18758496,6.338124448,GE Wind Energy GmbH,2.75-120,139,2750,2017,120,2.75-120,2780
53.57584563,8.333203517,ENERCON GmbH,E82/2000,84.5,2300,2017,82,E82/2000,2000
50.98166454,6.635095138,Vestas Deutschland GmbH,V117/3300,116.5,3300,2017,117,V117/3300,3300
49.59890561,6.88457796,Vestas Deutschland GmbH,V126-3.45 MW,149,3450,2017,126,Standard,3300
53.3707177,7.345248971,ENERCON GmbH,E101/3000,135.4,3050,2017,101,E101/3000,3000
53.35962698,7.315292499,ENERCON GmbH,E101/3000,135.4,3050,2017,101,E101/3000,3000
54.07192138,10.29420503,ENERCON GmbH,E115/3000,135.4,3000,2017,115.7,E115/3000,3000
51.52581715,8.586368675,ENERCON GmbH,E82/2000,108.38,2300,2017,82,E82/2000,2000
54.46534843,9.147232445,Senvion Deutschland GmbH,SE3.2 - 114,93,3170,2017,114,Standard,3300
52.44827517,14.48718525,ENERCON GmbH,E126/4200,135,4200,2017,126,E126/4200,4200
48.98112313,10.05202173,Nordex SE,N131,164,3300,2017,131,N131,3000
51.41159298,8.52352931,ENERCON GmbH,E82/2000,138.38,2300,2017,82,E82/2000,2000
53.95792487,10.55482551,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
53.31129312,10.36252372,GE Renewable Energy,2.75-120,139,2750,2017,120,2.75-120,2780
54.16372826,8.926637315,ENERCON GmbH,E70/2000,64,2300,2017,71,E70/2000,2050
48.97356371,10.04937561,Nordex SE,N131,164,3300,2017,131,N131,3000
53.44976951,7.12731854,ENERCON GmbH,E70/2000,64,2300,2017,71,E70/2000,2050
51.40890876,8.525411942,ENERCON GmbH,E82/2000,138.38,2300,2017,82,E82/2000,2000
54.46475367,9.151842367,Senvion Deutschland GmbH,SE3.2 - 114,93,3170,2017,114,Standard,3300
53.95687956,10.54975707,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
53.13383518,13.57222805,GE Wind Energy GmbH,3.2-130,134,3230,2017,130,3.2-130,3230
51.67769486,7.153730193,Senvion Deutschland GmbH,MM 92,80,2050,2017,92.5,Standard,3300
53.83380414,13.03747087,ENERCON GmbH,E92/2350,103.9,2350,2017,92,E92/2350,2350
50.94193422,6.491107577,GE Wind Energy GmbH,2.75-120,139,2780,2017,120,2.75-120,2780
50.94224458,6.484264315,GE Wind Energy GmbH,2.75-120,139,2780,2017,120,2.75-120,2780
53.30970939,8.42614932,Senvion Deutschland GmbH,3.4M114,119,3370,2017,114,3.4M114,3400
53.13262607,13.5746278,GE Wind Energy GmbH,3.2-130,134,3230,2017,130,3.2-130,3230
50.94520073,6.482407084,GE Wind Energy GmbH,2.75-120,139,2780,2017,120,2.75-120,2780
50.82527964,6.025631967,GE Wind Energy GmbH,2.5-103,139,2750,2017,120,2.5-103,2500
52.67541471,13.66638803,ENERON GmbH,E115/3000,149.08,3000,2017,115.71,E115/3000,3000
53.13163139,13.58016164,General Electric,3.2-130,110,3230,2017,130,3.2-130,3230
52.9784417,12.31806452,Nordex SE,N117/2400,141,2400,2017,117,N117/2400,2400
52.53462005,11.73205123,Vestas Deutschland GmbH,V126-3.45,137,3450,2017,126,Standard,3300
52.31830335,10.12974408,Senvion Deutschland GmbH,3.2M122,139,3200,2017,122,3.2M122,3200
50.87523966,6.289993775,Senvion Deutschland GmbH,3.2M114,143,3200,2017,114,3.2M114,3200
51.88970487,8.327043945,GE Wind Energy GmbH,2.5-120,110,2530,2017,120,2.5-120,2530
51.88716712,8.327270554,GE Wind Energy GmbH,2.5-120,110,2530,2017,120,2.5-120,2530
49.59459759,9.514531024,ENERCON GmbH,E115/3000,149,3000,2017,115,E115/3000,3000
54.51312013,8.647637951,Lely Aircon B.V.. Am Emsdeich 7. DE-26789 Leer,Lely Aircon 30,23.5,29.8,2017,13.12,Standard,3300
52.0318137,6.983889707,Enercon GmbH,E141/4200,158.95,4200,2017,141,E141/4200,4200
49.5963349,9.512335218,ENERCON GmbH,E115/3000,149,3000,2017,115,E115/3000,3000
53.59140694,8.26294443,ENERCON GmbH,E82/2000,108.38,2300,2017,82,E82/2000,2000
51.88724731,8.329621983,GE Wind Energy GmbH,2.5-120,110,2530,2017,120,2.5-120,2530
52.31751291,10.12238825,Senvion Deutschland GmbH,3.2M122,139,3200,2017,122,3.2M122,3200
50.54749546,6.610745863,Nordex,N117/2400,140.6,2400,2017,116.8,N117/2400,2400
51.00292447,6.083632757,Nordex SE,N117/2400,91,2400,2017,116.8,N117/2400,2400
51.74820912,14.08484986,Siemens,SWT 142 3.15,129,3150,2017,142,Standard,3300
50.54510172,6.615397789,Nordex,N117/2400,140.6,2400,2017,116.8,N117/2400,2400
49.6022014,7.219564082,ENERCON GmbH,E92/2350,138,2350,2017,92,E92/2350,2350
52.70092476,8.246973627,ENERCON GmbH,E115/3000,149.08,3000,2017,115.71,E115/3000,3000
53.51771638,9.908949286,Nordex Energy GmbH,N117/3000,120,3000,2017,117,N117/3000,3000
51.53132944,7.375287468,GE,3.2-130,110,3260,2017,130,3.2-130,3230
53.51965546,9.904284716,Nordex Energy GmbH,N117/3000,120,3000,2017,117,N117/3000,3000
51.53002093,7.323849518,GE,3.2-130,85,3260,2017,130,3.2-130,3230
51.54511449,7.361095055,GE,3.2-130,110,3260,2017,130,3.2-130,3230
51.9067998,7.91477268,ENERCON GmbH,E82/2000,98.38,2300,2017,82,E82/2000,2000
51.53579223,7.361401397,GE,3.2-130,110,3260,2017,130,3.2-130,3230
51.91845967,7.027742544,Vestas,V126/3000,117,3450,2017,126,V126/3000,3000
51.53511004,7.340186802,GE,3.2-130,85,3260,2017,130,3.2-130,3230
51.42095954,8.681804212,ENERCON GmbH,E82/2000,138.38,2300,2017,82,E82/2000,2000
51.44462647,8.688301962,ENERCON GmbH,E82/2000,138.38,2300,2017,82,E82/2000,2000
49.22842127,9.945403844,Vestas,V126/3000,149,3300,2017,126,V126/3000,3000
52.16364812,7.086049453,Senvion GmbH,3.4M114,139,3400,2017,122,3.4M114,3400
53.33850542,12.00634587,ENERCON GmbH,E101/3000,135.4,3050,2017,101,E101/3000,3000
49.22973824,9.952708775,Vestas,V126/3000,149,3300,2017,126,V126/3000,3000
53.33796549,12.01809396,ENERCON GmbH,E101/3000,135.4,3050,2017,101,E101/3000,3000
53.34403466,12.01669772,ENERCON GmbH,E101/3000,135.4,3050,2017,101,E101/3000,3000
49.23184706,9.946774134,Vestas,V126/3000,149,3300,2017,126,V126/3000,3000
53.34110575,12.00948894,ENERCON GmbH,E101/3000,135.4,3050,2017,101,E101/3000,3000
48.83982873,10.22466427,Vestas,V126/3000,149,3300,2017,126,V126/3000,3000
48.8391697,10.23536411,Vestas,V126/3000,149,3300,2017,126,V126/3000,3000
48.84275313,10.20261486,Vestas,V126/3000,137,3300,2017,126,V126/3000,3000
52.97071618,7.974304201,ENERCON GmbH,E101/3000,148.98,3050,2017,101,E101/3000,3000
48.83677394,10.22619783,Vestas,V126/3000,149,3300,2017,126,V126/3000,3000
49.29011104,9.408118172,ENERCON GmbH,E115/3000,149,3000,2017,115,E115/3000,3000
49.29506482,9.387996567,ENERCON GmbH,E115/3000,149,3000,2017,115,E115/3000,3000
51.44884545,8.685668551,ENERCON GmbH,E82/2000,138.38,2300,2017,82,E82/2000,2000
51.44587722,8.68532919,ENERCON GmbH,E82/2000,138.38,2300,2017,82,E82/2000,2000
49.29714095,9.404228818,ENERCON GmbH,E115/3000,149,3000,2017,115,E115/3000,3000
50.82266442,6.028524898,General Electric,2.75-120,139,2750,2017,120,2.75-120,2780
49.60290394,6.887132519,Vestas,V126-3.45 MW,149,3450,2017,126,Standard,3300
51.67874851,6.911808335,Senvion Deutschland GmbH,3.2M114,139,3200,2017,122,3.2M114,3200
53.47651517,9.26226079,Vestas Deutschland GmbH,V112/3300,140,3300,2017,112,V112/3300,3300
51.01518896,6.109086469,Nordex SE,N117/2400,120,2400,2017,116.8,N117/2400,2400
53.14621515,9.086344307,ENERCON GmbH,E126/4200,135,4200,2017,127,E126/4200,4200
53.47275262,9.259465415,Vestas Deutschland GmbH,V112/3300,140,3300,2017,112,V112/3300,3300
53.50063834,9.328486924,ENERCON GmbH,E82/2000,138,2300,2017,82,E82/2000,2000
49.26926197,10.00906047,Nordex  SE,N131,134,3300,2017,131,N131,3000
49.27302661,10.01162557,Nordex  SE,N131,134,3300,2017,131,N131,3000
51.71751693,8.858211558,ENERCON GmbH,E82/2000,138.38,2300,2017,82,E82/2000,2000
50.87422198,6.280983612,Senvion Deutschland GmbH,3.2M114,123,3200,2017,114,3.2M114,3200
51.55193681,8.536833808,ENERCON GmbH,E53/800,60,800,2017,53,E53/800,810
50.87193309,6.284244304,Senvion Deutschland GmbH,3.2M114,123,3200,2017,114,3.2M114,3200
51.02574931,11.89958666,Senvion Deutschland GmbH,3.0 M122,119,3000,2017,122,Standard,3300
50.32988685,6.467599031,Vestas Deutschland GmbH,V112/3000,140,3300,2017,112,V112/3000,3000
50.33474896,6.472680946,Vestas Deutschland GmbH,V112/3000,140,3300,2017,112,V112/3000,3000
52.07652925,7.19560945,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
52.0618998,7.204442402,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
50.73022359,8.917237808,GE Wind Energy GmbH,2.75-120,139,2780,2017,120,2.75-120,2780
50.74558717,8.906594558,GE Wind Energy GmbH,2.75-120,139,2780,2017,120,2.75-120,2780
50.9992709,6.093012339,Nordex SE,N117/2400,91,2400,2017,116.8,N117/2400,2400
52.06534717,7.198029984,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
52.06828679,7.20301088,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
52.50425682,7.714726389,ENERCON GmbH,E141/4200,129.05,4200,2017,141,E141/4200,4200
50.83340899,12.3432588,Senvion Deutschland GmbH,3.4M114,143,3400,2017,114,3.4M114,3400
52.80509271,11.39679916,Vestas Deutschland GmbH,V117/3450,141.5,3300,2017,117,V117/3450,3450
52.8073424,11.39047123,Vestas Deutschland GmbH,V117/3450,141.5,3300,2017,117,V117/3450,3450
51.24062769,12.14210392,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
52.07456583,7.143774225,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
52.07250434,7.120930449,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
52.07851129,7.144297504,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
52.07731284,7.133051181,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
53.32560761,13.94318182,Vestas Deutschland GmbH,V117/3450,141.5,3450,2017,117,V117/3450,3450
52.38531687,10.13301673,ENERCON GmbH,E92/2350,138,2350,2017,92,E92/2350,2350
49.40227187,7.288353426,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
53.45247363,10.26452631,Senvion Deutschland GmbH,MM 100,100,2000,2017,100,Standard,3300
47.95617819,8.677358064,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
50.71812116,9.498117869,Nordex SE,N131,164,3300,2017,131,N131,3000
53.44954589,10.26341534,Senvion Deutschland GmbH,MM 100,100,2000,2017,100,Standard,3300
49.40901984,7.286078386,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
47.95430904,8.682994202,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
49.40613189,7.289018753,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
47.95833995,8.67327163,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
49.40503808,7.271150044,Vestas Deutschland GmbH,V126/3000,137,3300,2017,126,V126/3000,3000
53.96016931,10.54529084,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
54.8116444,14.06814719,ADWEN,ADWEN M5000-135,97.5,5050,2017,135,Standard,3300
53.9567559,10.54438728,Senvion Deutschland GmbH,MM100,100,2000,2017,100,MM100,2000
53.31102642,8.432135346,Senvion Deutschland GmbH,3.4M114,119,3370,2017,114,3.4M114,3400
51.96341278,13.35936307,Nordex SE,N117/2400,141,2400,2017,117,N117/2400,2400
49.95234712,7.375557149,ENERCON GmbH,E115/3000,149,3000,2017,115.7,E115/3000,3000
53.58873655,10.64832364,ENERCON GmbH,E92/2350,138.38,2350,2017,92,E92/2350,2350
53.32930769,13.94043941,Vestas Deutschland GmbH,V117/3450,141.5,3450,2017,117,V117/3450,3450
52.31779754,10.13680273,Senvion Deutschland GmbH,3.2M122,139,3200,2017,122,3.2M122,3200
53.40887953,14.04868924,ENERCON GmbH,E92/2350,138.38,2350,2017,92,E92/2350,2350
52.31379315,10.13075895,Senvion Deutschland GmbH,3.2M122,139,3200,2017,122,3.2M122,3200
