LAT,LON,01.01.2010,02.01.2010,03.01.2010,04.01.2010,05.01.2010,06.01.2010,07.01.2010,08.01.2010,09.01.2010,10.01.2010,11.01.2010,12.01.2010,13.01.2010,14.01.2010,15.01.2010,16.01.2010,17.01.2010,18.01.2010,19.01.2010,20.01.2010,21.01.2010,22.01.2010,23.01.2010,24.01.2010,25.01.2010,26.01.2010,27.01.2010,28.01.2010,29.01.2010,30.01.2010,31.01.2010
42.5,18.5,5.674701,2.871809,4.03954,3.192151,6.766102,4.757944,3.580117,8.162503,7.843264,2.618098,2.127385,2.056856,2.48653,2.467768,3.212528,3.532408,1.693186,2.528147,2.796278,1.471363,2.015869,4.59319,3.651937,2.253236,2.526762,2.738518,3.583999,1.520338,2.559795,5.285991,3.866137
42.5,19,5.430481,2.569872,3.651772,2.663599,6.144468,4.52383,3.205073,7.054,7.162796,2.51577,2.000616,2.014555,2.441232,2.380603,2.917605,3.242234,1.58126,2.300185,2.657071,1.347315,1.823127,4.320086,3.517737,2.200143,2.358982,2.281086,3.087662,1.517676,2.22019,4.905119,3.597748
42.5,19.5,5.542016,2.633302,3.442991,2.190433,4.53125,4.532871,3.168599,4.574843,5.67826,2.49362,2.004885,2.110362,2.394365,2.373349,2.6684,3.106675,1.376087,2.512441,3.281896,1.430758,1.658295,4.350843,3.548812,2.408817,2.390784,1.958846,2.724237,1.479295,2.180551,4.553192,3.604294
42.5,20,5.78385,2.725715,3.323991,1.866969,3.554823,4.663836,3.165335,3.12016,4.753878,2.614435,2.03068,2.214724,2.208661,2.174279,2.507009,3.021112,1.436014,2.699322,3.753278,1.577517,1.538298,4.384946,3.560978,2.483992,2.315786,1.712132,2.410947,1.514329,2.167372,4.264668,3.645348
42.5,20.5,6.153053,2.671583,3.323509,1.856252,3.531426,4.829571,2.958426,3.209392,4.560728,2.819348,2.099499,2.341747,1.770484,1.672276,2.474147,3.009261,1.409288,2.875529,4.024671,1.626632,1.512081,4.424649,3.57119,2.343878,2.14557,1.728355,2.175507,1.622387,2.229982,4.066799,3.734119
42.5,21,6.210099,2.311441,3.705663,1.959814,3.926116,4.811279,2.706524,3.971693,5.058472,2.864726,2.107495,2.393706,1.576894,1.384609,2.360493,2.886095,1.645524,2.925128,4.134686,1.686785,1.503123,4.226848,3.463662,2.266631,2.139089,2.032354,1.978641,1.792964,2.187672,4.056685,3.594058
42.5,21.5,6.072546,1.905708,4.302728,2.083258,4.582006,4.827355,2.456529,5.158704,6.022476,2.818637,2.000203,2.413739,1.558362,1.242913,2.207983,2.688285,1.955362,2.886899,4.128245,1.788689,1.453524,3.856718,3.258967,2.233973,2.197176,2.502167,1.934357,1.958762,2.09332,4.253386,3.350194
42.5,22,5.912895,1.969751,4.477656,2.4837,4.841369,4.732078,2.410413,5.373921,6.091503,2.818491,1.995104,2.281879,1.676327,1.284105,2.156988,2.790817,2.083777,2.783835,4.058853,1.88845,1.58177,3.667548,3.071677,2.24136,2.328267,2.59566,1.804604,1.923592,1.922275,4.03947,3.251777
42.5,22.5,5.766348,2.174956,4.614814,2.955248,5.007591,4.58326,2.403315,5.34685,5.940185,2.830758,2.027434,2.113558,1.833669,1.382056,2.166777,2.985536,2.175955,2.667258,3.969482,2.010009,1.769757,3.547697,2.896012,2.279702,2.485139,2.583699,1.655915,1.959874,1.747846,3.711597,3.184811
42.5,23,4.645829,2.545041,4.391712,2.738741,4.040257,4.256114,2.300456,4.395772,4.667799,2.867703,2.4984,1.760318,1.659556,1.545787,1.909931,2.641319,2.095057,2.437747,3.232318,1.958413,1.49063,3.1547,2.4872,1.948514,1.982744,2.192322,1.341007,1.701808,1.72319,3.390006,2.960226
42.5,23.5,3.742065,2.935518,4.410335,2.744506,3.358903,3.944184,2.313667,3.68623,3.686044,2.841655,2.883907,1.532631,1.584415,1.74218,1.738643,2.41148,2.12023,2.280122,2.66669,1.898502,1.309347,2.808486,2.147199,1.605065,1.544971,1.968385,1.195753,1.563067,1.825189,3.099985,2.754256
42.5,24,3.639574,3.206873,5.038325,3.187069,3.435986,3.546888,2.322781,3.786381,3.762263,2.374749,2.85783,1.556265,1.818002,1.967179,1.844992,2.618561,2.574468,2.410923,2.819527,1.703973,1.275639,2.684802,2.190529,1.491098,1.200514,1.912562,1.326719,1.473152,1.933341,2.741992,2.505177
42.5,24.5,3.498103,3.430202,5.329802,3.480402,3.36724,3.258235,2.286962,3.692796,3.822304,2.117453,2.961752,1.642838,1.944362,2.051605,1.894037,2.741303,2.712984,2.558241,2.960387,1.493351,1.156257,2.663079,2.380275,1.699781,1.281604,1.859042,1.392144,1.379945,2.006086,2.447307,2.366797
42.5,25,3.302361,3.513554,5.13095,3.50572,3.106274,3.127995,2.174861,3.285575,3.829803,2.208565,3.230189,1.734345,1.912905,1.900284,1.876141,2.781545,2.518225,2.737103,3.007628,1.24623,0.9337272,2.701596,2.575044,1.830676,1.202028,1.807365,1.354629,1.20322,2.022309,2.243383,2.403325
42.5,25.5,3.48972,3.464242,4.783654,3.637296,3.057876,4.033325,2.410126,3.030054,4.4167,2.546867,3.521771,1.78383,2.172571,1.75528,1.729104,2.955259,2.540166,3.151489,3.409632,1.368932,0.9378794,3.162958,3.147188,2.190114,1.360153,1.410178,1.192802,1.171218,2.016201,2.255226,2.631193
42.5,26,3.931995,3.366998,4.674872,3.819904,3.127843,5.668286,2.874094,2.887177,5.451668,3.154185,3.808962,1.810716,2.677453,1.753197,1.640866,3.265042,2.863768,3.68894,4.042663,1.71566,1.437769,3.890788,3.963003,2.692877,1.799623,0.9362608,1.127728,1.296748,2.013033,2.423024,3.028685
42.5,26.5,5.315818,3.899719,4.645484,3.876538,3.723125,7.040198,3.905546,2.902042,6.035274,4.078215,4.042712,2.019553,3.616239,2.104476,1.858809,3.870476,3.411219,4.488278,5.62694,2.500484,1.964722,5.485195,5.830933,3.837418,2.631624,0.988744,1.290005,1.501058,2.208755,2.800892,3.75445
42.5,27,6.962535,4.611022,4.665117,3.910237,4.486944,8.385988,5.134701,2.957871,6.539732,5.198812,4.288919,2.284216,4.65964,2.636946,2.200055,4.538594,4.005618,5.601521,7.453054,3.440208,2.518045,7.338819,7.977391,5.141737,3.561579,1.52546,1.619118,1.810005,2.548631,3.238851,4.628499
42.5,27.5,9.435251,6.304312,5.698266,5.002213,5.797206,9.979261,7.685939,3.069412,6.539411,6.956119,5.615122,3.300634,7.480297,4.714659,3.619491,6.595595,5.674585,8.437774,11.13108,6.22567,4.122742,10.32369,11.76516,9.009132,7.07849,3.301606,2.607033,3.106252,3.59907,3.912327,6.58469
42.5,28,10.12913,6.854404,6.050539,5.413872,6.087359,10.39799,8.359057,3.199167,6.529615,7.41263,6.017427,3.528813,8.24807,5.336514,4.035058,7.061422,6.175959,9.173881,12.04578,6.958835,4.651852,10.95713,12.69764,9.954538,7.997494,3.813171,2.92415,3.508252,3.868925,4.067852,7.12267
42.5,28.5,11.44385,8.117785,6.936131,6.176014,6.406304,11.12674,9.523,3.568141,6.474371,8.131907,6.892557,3.828007,9.71034,6.633609,4.871266,7.63138,7.295788,10.09582,13.68329,8.232749,5.900944,11.69534,14.15913,11.386,9.607474,4.82678,3.582865,4.270476,4.469901,4.269378,8.109341
42.5,29,12.27171,9.031746,7.301426,6.731995,6.270777,11.28513,10.27589,3.827749,6.115126,8.27424,7.589989,3.836108,10.46245,7.417945,5.280849,7.650634,8.177979,10.39654,13.79902,8.816793,6.742988,12.00061,14.8572,11.99368,10.44337,5.447201,4.009744,4.604096,4.860162,4.279833,8.638276
42.5,29.5,12.45475,9.516731,6.908323,7.03298,5.49352,10.64912,10.48618,3.957974,5.311836,7.585974,8.094057,3.564877,10.19979,7.51241,5.096701,6.869574,8.510553,9.781727,11.81284,8.470886,7.06069,11.50925,14.55558,11.48762,10.16945,5.434225,4.148446,4.382413,4.997056,4.024087,8.533208
42.5,30,12.33761,9.934368,6.39868,7.127138,4.851897,9.932737,10.37472,4.203023,4.706134,6.738866,8.489991,3.492223,9.796436,7.428936,4.817526,6.299366,8.862803,9.725389,10.14072,7.891582,7.106289,11.1639,14.22189,10.99071,9.890104,5.415507,4.332299,4.189659,5.153706,3.868074,8.159807
42.5,30.5,12.0226,10.39989,5.862308,7.075676,4.308726,9.167714,10.05051,4.498681,4.245325,5.87284,8.836595,3.587002,9.290927,7.237409,4.468651,5.868056,9.207711,9.923778,8.557734,7.223535,6.979781,10.82786,13.94259,10.50499,9.612237,5.390278,4.502914,4.050998,5.379115,3.781631,7.614388
42.5,31,11.75649,10.67252,5.406551,6.941818,3.96692,8.682895,9.587278,4.79879,4.390671,5.726328,9.171071,3.744356,8.64713,6.463755,4.139873,5.439227,9.378744,9.929678,7.176136,6.488955,6.674618,10.25819,13.23746,9.825661,9.266411,5.244481,4.622417,4.028363,5.605124,3.944687,7.468451
42.5,31.5,11.50994,11.02951,5.101995,6.875399,3.716902,8.277799,9.098155,5.113338,4.699368,5.877528,9.540525,3.962287,8.021984,5.732852,3.833526,5.051658,9.51091,9.893443,5.983759,6.213779,6.410894,9.701318,12.52798,9.095311,8.901624,5.073597,4.740785,4.072245,6.055643,4.173231,7.485182
42.5,32,11.37734,11.42678,4.796599,7.007352,3.709032,8.139302,8.668317,5.399255,5.159171,6.131226,9.751011,3.931659,7.217062,5.059443,3.522635,4.838074,9.470482,9.562387,5.909205,6.474418,6.082676,8.962967,11.77228,8.414012,8.370774,4.615403,4.850099,4.146812,6.201218,4.476662,7.466207
42.5,32.5,11.12141,11.8023,4.626568,7.247668,3.702883,7.933803,8.188829,5.621293,5.505983,6.389155,9.833294,3.848652,6.538607,5.462932,3.223162,4.624289,9.413001,9.231853,6.000808,6.859719,5.971134,8.297734,11.13571,7.78635,7.83868,4.138946,4.945326,4.199026,6.424741,4.7244,7.277624
42.5,33,10.34762,11.61217,4.542907,7.477906,3.623858,7.40709,7.450485,5.464161,5.278102,6.116489,9.37038,3.45689,5.980583,5.864911,2.943606,4.319243,9.210579,8.805685,5.909552,6.669219,6.052884,7.554803,10.3921,7.16876,7.240454,3.614568,4.965483,4.019026,6.240009,4.649554,6.365599
42.5,33.5,9.550932,11.324,4.70736,7.857976,3.544218,6.978168,6.768447,5.335259,5.167928,5.863043,8.959144,3.080404,5.420558,6.363204,2.830756,4.006662,8.905113,8.370321,5.729695,6.497959,6.261865,7.021826,9.620508,6.90041,7.092418,3.372864,5.060512,3.894198,6.041701,4.659798,5.570338
42.5,34,8.731866,10.86012,4.951962,8.433151,3.471189,6.685749,6.179787,5.236271,5.218488,5.578519,8.594363,2.755469,4.82388,6.676339,2.929085,3.671345,8.378753,7.903169,5.400788,6.356161,6.551553,6.7184,8.732181,7.039724,7.535038,3.524591,5.237537,3.805805,5.737224,4.788952,4.965083
42.5,34.5,8.03688,10.20903,5.224367,8.734585,3.403058,6.408605,5.577819,4.993878,5.153728,5.00625,8.177118,2.593985,4.284966,6.727005,3.156238,3.385825,7.77052,7.402193,4.80154,6.163992,6.729775,6.524124,8.231259,7.384744,8.197534,3.895189,5.396008,3.754963,5.485282,4.807454,4.46921
42.5,35,7.414228,9.441257,5.621531,8.86725,3.390808,6.155299,4.977796,4.648863,5.046193,4.262385,7.803365,2.493214,3.790446,6.587842,3.441714,3.143332,7.090889,6.873779,4.108725,6.033302,6.83004,6.357448,8.007806,7.825706,8.930575,4.440289,5.560101,3.726916,5.271211,4.755261,4.053303
42.5,35.5,7.607869,9.121724,5.978951,8.887374,3.295286,6.232076,4.604475,4.227298,5.110035,4.067994,7.526519,2.597703,3.331165,6.418651,3.776021,3.067879,6.560918,6.363966,3.682445,5.864204,6.898775,6.215829,7.737365,8.202857,9.651104,5.1092,5.480417,3.886473,5.429698,4.946857,4.555652
42.5,36,8.029016,8.980397,6.33135,8.935751,3.257811,6.424393,4.319255,3.846672,5.25495,4.031266,7.342959,2.835311,3.055272,6.243648,4.137767,3.087693,6.095545,5.954364,3.395955,5.766871,6.967515,6.186808,7.538358,8.577574,10.39981,5.906954,5.379807,4.152829,5.771544,5.24418,5.346679
42.5,36.5,8.122256,8.900403,6.42284,8.601479,3.180897,6.540826,3.712581,3.395596,5.298747,3.882968,7.068783,3.163004,3.037267,5.882796,4.447758,3.127676,5.618011,5.815403,3.256379,5.526341,6.582858,6.069036,7.188377,8.677247,10.68529,6.163958,4.899012,4.347489,5.953219,5.269581,6.204759
42.5,37,8.066504,8.774847,6.455915,8.315344,3.212388,6.724769,3.178447,3.132764,5.397798,3.727265,6.838468,3.686586,2.990587,5.608673,4.787675,3.200342,5.128354,5.703833,3.067475,5.2672,6.199494,5.957211,6.895618,8.737819,10.96897,6.479903,4.500549,4.635201,6.276317,5.236393,6.95441
42.5,37.5,7.489391,8.398789,6.153838,8.003333,3.188575,6.845623,2.640919,2.937114,5.331079,3.438887,6.412476,4.266386,2.688592,5.333687,5.160773,3.25487,4.445889,5.355155,2.741156,4.811619,5.766876,5.816778,6.408423,8.632231,11.08845,6.937164,4.110759,4.953493,6.527344,4.898398,6.982451
42.5,38,7.135989,7.970954,5.859685,7.844584,3.155576,7.055382,2.346168,2.665436,5.480961,3.353398,5.990363,4.738378,2.728687,4.848581,5.512714,3.363178,3.811892,5.072052,2.640992,4.251494,5.370611,5.697403,6.434574,8.565038,11.16956,7.357086,4.046669,5.224012,6.83876,4.729505,6.765655
42.5,38.5,7.141382,7.500853,5.563461,7.908962,3.099898,7.310347,2.427665,2.25824,5.837514,3.70617,5.559515,5.097305,3.069577,4.097666,5.830462,3.486799,3.254954,4.857781,2.885171,3.568278,4.992211,5.59669,6.71855,8.532446,11.26854,7.741547,3.988911,5.358434,6.983351,5.173043,6.185154
42.5,39,7.093244,6.833546,5.199343,7.783297,2.926167,7.426069,2.778717,1.840685,6.188326,4.282952,4.95648,5.217293,3.194215,3.491357,5.708963,3.523417,2.840967,4.805406,3.446453,2.822234,4.743119,5.506212,6.847844,8.290368,10.76084,7.619141,3.906391,5.207989,6.711216,5.584907,5.638779
42.5,39.5,7.227341,6.330006,4.875044,7.787865,2.742909,7.623795,3.563529,2.090489,6.585436,5.252726,4.662318,5.227038,3.260913,3.687124,5.30528,3.528773,2.532969,4.944389,4.379007,2.455171,4.61468,5.468357,6.980787,7.994264,10.02554,7.298323,3.902897,4.949765,6.370297,6.064547,5.436779
42.5,40,7.209887,6.169717,4.620152,7.741462,2.66637,7.905187,4.406776,3.05423,7.253459,6.332965,4.650469,5.170443,3.648123,4.260382,3.860096,3.335193,2.674597,6.041505,5.825071,2.271136,4.066421,5.544186,7.002937,7.713874,9.008228,6.456986,3.800563,4.699681,6.131304,6.64105,6.007494
42.5,40.5,7.453895,6.672679,4.697267,8.403335,2.804637,8.269122,5.278511,4.374904,8.028156,7.550088,5.003655,5.142753,4.160607,5.316295,2.679768,3.105351,2.987691,7.44942,7.486332,3.251789,3.480988,5.672951,7.306581,7.499506,8.72038,6.400312,3.742002,4.76658,6.210847,7.530194,7.08834
42.5,41,6.441829,5.731076,4.131723,7.466894,2.740371,7.47028,4.876472,4.165788,7.629463,7.248272,4.675533,4.500988,4.157784,4.844995,2.085288,2.511721,2.985471,7.667119,7.587289,3.799373,2.349667,5.10012,6.400075,6.238584,8.166962,6.308311,3.469292,4.029789,5.239287,6.698732,6.712634
42.5,41.5,5.673203,5.158973,3.87848,6.899743,2.730955,6.732877,4.495356,3.953234,7.21302,6.964813,4.43399,3.927575,4.112923,4.418652,2.03952,2.118613,2.998623,7.753752,7.598374,4.278174,1.923096,4.603717,5.711766,5.163653,7.957112,6.543743,3.311617,3.660847,4.543726,6.002876,6.392687
42.5,42,1.962477,3.277139,2.851002,4.257937,2.424488,2.667458,1.754348,1.847663,3.173782,2.867666,2.519035,1.997167,2.145055,2.157919,1.775951,1.780702,1.659898,4.094618,3.890316,2.075607,1.486876,2.548995,2.860002,2.382664,4.97904,4.563264,2.326338,2.266398,2.494875,2.701725,2.865821
42.5,42.5,1.325377,2.938169,2.814834,4.020655,2.355122,2.028104,1.384189,1.415573,2.606046,2.338896,2.32293,1.826187,1.753971,1.820555,1.771815,1.978626,1.653413,3.538476,3.395896,1.844693,1.575703,2.322674,2.393089,2.019326,4.275357,4.223704,2.151578,2.079782,2.173683,2.167275,2.407215
42.5,43,1.772335,2.857877,3.121127,3.983492,2.340443,1.593273,1.543904,1.055823,2.224008,1.994997,2.417471,1.990802,1.311772,1.924629,1.817028,2.354947,1.808506,3.011226,3.025429,1.876475,1.720462,2.321953,2.136097,1.811751,3.288694,3.788882,2.104194,2.1166,2.394254,2.152591,2.292953
42.5,43.5,2.140502,2.991282,3.304668,3.917969,2.328788,1.48125,1.779115,1.013694,1.978634,1.586972,2.31156,2.042662,1.214798,2.031629,1.905432,2.311624,1.914679,2.847729,2.828061,1.835495,1.908747,2.265018,2.381627,1.632136,2.614842,3.223233,1.817108,2.082891,2.53325,2.25298,2.261007
42.5,44,2.372627,3.07555,3.366206,3.838956,2.281898,1.69668,2.157386,1.373839,2.048736,1.589399,2.169989,2.06879,1.44489,1.967224,1.981998,2.016014,2.157295,3.078818,2.857342,1.793985,2.158834,2.254767,2.896943,1.588064,2.244762,2.771933,1.550953,2.053228,2.344391,2.229097,2.412386
42.5,44.5,2.309355,3.281412,3.089773,3.29605,1.949569,1.872388,2.289933,1.43506,2.083797,1.660921,2.178803,1.923311,1.659987,2.022454,2.189094,1.793719,2.160835,2.960034,2.600236,1.89971,2.142773,1.937532,3.27229,1.82374,1.98894,2.312164,1.420224,2.185391,2.549845,2.336132,2.45578
42.5,45,2.134572,3.528948,2.746164,2.684852,1.696395,2.041987,2.378663,1.550322,2.23338,1.76021,2.19807,1.765385,1.882782,2.106214,2.443277,1.697486,2.105129,2.879085,2.438106,2.073366,2.097882,1.550324,3.614052,2.150282,1.821319,2.024212,1.373819,2.352265,2.845758,2.453372,2.475165
42,-27,9.491018,6.002768,9.325604,4.616091,4.115118,7.064948,11.6814,11.68376,13.31857,11.98245,9.909588,10.4562,12.25791,12.42947,14.08687,3.530101,3.891102,14.51612,13.17641,16.7812,8.944865,9.250514,7.489469,10.75614,13.60157,14.04742,10.42451,9.63412,8.007233,7.838839,4.867447
42,-26.5,9.41169,5.836843,9.862687,5.021989,3.073175,6.9416,11.12211,12.72438,13.1641,11.9748,9.987517,10.55885,12.37537,12.15043,14.32989,3.364382,3.251429,13.92031,13.12536,16.62561,8.977477,8.681886,7.243375,10.26252,13.22327,13.64265,10.36069,9.555798,7.839476,7.589421,4.776752
42,-26,9.363923,5.805233,10.3781,5.61951,2.55208,6.860629,10.607,13.71238,13.1404,12.03164,10.19676,10.69746,12.60479,11.89494,14.60087,3.243402,2.964332,13.52697,13.10676,16.49423,9.001004,8.127563,7.153037,9.765512,12.80721,13.24323,10.31872,9.473833,7.657435,7.339421,4.728582
42,-25.5,9.131701,5.912517,10.67774,6.244419,2.371313,6.80703,10.16951,14.15172,12.99946,12.08507,10.52475,10.89286,12.74512,11.72169,14.77877,3.215755,3.026843,13.06309,13.13224,16.21983,8.987678,7.53192,7.041758,9.238926,12.23423,12.85053,10.3245,9.357703,7.359209,7.03509,4.695317
42,-25,8.912362,6.144852,10.85987,6.941766,2.469876,6.818228,9.755587,14.42445,12.79578,12.14734,11.13844,11.08338,12.97666,11.60029,14.91756,3.24018,3.393143,12.35894,13.12198,15.89637,8.976989,6.914867,7.097543,8.680566,11.65573,12.41942,10.33561,9.243752,7.062314,6.719541,4.69347
42,-24.5,8.772709,6.507744,10.85358,7.692311,2.457416,6.897562,9.369457,14.4155,12.4659,12.17518,11.84885,11.24122,13.12864,11.56011,14.95762,3.384665,3.917829,11.32036,13.04621,15.4565,8.979252,6.260864,7.276325,8.075054,11.06637,11.92912,10.34729,9.128221,6.753045,6.381374,4.70854
42,-24,8.48765,6.892075,10.65729,8.380763,2.361856,7.01184,8.90316,14.13303,12.26427,12.13733,12.60975,11.34478,13.12788,11.53444,14.90909,3.544249,4.568558,10.35167,12.95853,15.07858,8.992843,5.634476,7.364929,7.469452,10.51763,11.45879,10.31758,9.026699,6.507747,6.030133,4.756942
42,-23.5,8.156247,7.320833,10.39718,9.000434,2.302216,7.153399,8.417781,13.6695,12.31815,12.09422,13.4798,11.41054,13.08584,11.54784,14.83179,3.711493,5.438227,9.483365,12.86849,14.73975,9.051762,5.049614,7.497266,6.8702,9.998115,11.0105,10.27501,8.94179,6.328252,5.702248,4.837987
42,-23,7.705408,7.761844,9.893514,9.463684,2.299973,7.201424,7.947994,12.81519,12.30557,12.00476,14.22201,11.52756,12.99303,11.67861,14.79015,3.919689,6.235957,8.713637,12.78783,14.46561,9.114226,4.478046,7.412989,6.261726,9.392566,10.53763,10.29843,8.92775,6.199984,5.415225,4.924881
42,-22.5,7.628989,8.26056,9.473533,9.893314,2.873127,7.256658,7.556502,11.87391,12.7654,11.96113,15.00271,11.66557,13.12267,11.87824,14.79069,4.175224,7.020192,8.287906,12.72532,14.22342,9.229935,3.982698,7.445181,5.667101,8.768023,10.08011,10.36044,8.943388,6.121567,5.184567,5.024861
42,-22,7.427959,8.584469,8.737382,10.2297,3.654457,7.113289,7.101386,10.87379,12.76959,11.795,15.31368,11.76504,13.22593,11.90603,14.89257,4.406592,7.554217,8.032485,12.56649,13.85826,9.280591,3.579611,7.132368,4.981336,8.040069,9.642493,10.49826,8.99244,6.067208,4.974503,5.090047
42,-21.5,7.595774,8.906684,8.15092,10.5363,4.417841,7.139472,6.862451,9.911153,13.0142,11.60245,15.61733,11.87632,13.47644,11.91293,14.98186,4.637189,8.068202,7.941761,12.41833,13.51838,9.372917,3.416723,6.878777,4.339806,7.320406,9.255189,10.66922,9.046893,6.070461,4.830642,5.16256
42,-21,8.052103,9.168851,7.453885,10.66295,4.911396,7.140285,6.866776,9.027391,13.01703,11.02772,15.69164,11.99618,13.63929,11.78664,14.91933,4.824576,8.462303,7.782697,12.30892,13.21544,9.417204,3.366283,6.323945,3.751433,6.61806,8.978178,10.88461,9.065188,6.114728,4.702775,5.206254
42,-20.5,8.605247,9.378291,7.175119,10.41498,5.291612,7.168574,7.129885,8.117643,13.17268,10.17415,15.65683,12.11575,13.68993,11.66289,14.81254,4.996268,8.84585,7.6917,12.23876,12.8149,9.455727,3.512604,5.711278,3.263092,5.967892,8.77841,11.08804,9.082059,6.20572,4.662416,5.298151
42,-20,9.100105,9.580715,7.195355,9.624345,5.496875,7.262212,7.601882,7.161947,13.10914,8.900529,15.41714,12.22855,13.55364,11.56322,14.6256,5.140616,9.207396,7.466649,12.19554,12.26185,9.463219,3.793269,4.97362,2.85791,5.404034,8.686202,11.26256,9.085697,6.332754,4.712118,5.450153
42,-19.5,9.27333,9.952796,7.43754,8.070043,5.549881,7.375429,8.192604,6.284017,13.02248,7.448772,15.12053,12.38187,13.37569,11.55938,14.39931,5.277482,9.408765,7.334716,12.08078,11.80143,9.472877,4.200589,4.244469,2.601567,4.924957,8.68475,11.46195,9.091045,6.47693,4.763482,5.53911
42,-19,9.265874,10.60359,7.738805,6.578604,5.500422,7.493968,8.847533,5.49433,13.29982,6.525218,14.80527,12.56335,13.30722,11.63067,14.15009,5.426122,9.512737,7.275489,11.96323,11.40757,9.525514,4.762509,3.564762,2.445244,4.5153,8.823681,11.68032,9.10506,6.641948,4.82342,5.58993
42,-18.5,9.106016,10.98118,7.937261,5.853129,5.142405,7.595804,9.435193,4.705668,13.25285,5.81645,14.41358,12.70953,13.2728,11.54148,13.79841,5.531782,9.19039,7.060215,11.80373,10.91538,9.508591,5.33534,3.054903,2.362515,4.126902,9.012016,11.86258,9.06991,6.781709,4.89217,5.63683
42,-18,9.032445,11.62311,8.144009,5.980992,4.711301,7.698381,10.02626,4.02103,13.82812,5.324018,14.07409,12.84964,13.41042,11.41568,13.45573,5.658384,8.796262,6.849287,11.70743,10.41433,9.565744,5.915518,2.806178,2.34482,3.790419,9.326383,12.04463,9.035563,6.931563,4.976859,5.687155
42,-17.5,9.006136,11.79239,8.261799,6.518909,3.828425,7.684252,10.57272,3.30594,13.62907,4.705072,13.57327,13.00985,13.40624,11.27724,13.38925,5.780073,8.405024,6.401861,11.5093,9.96651,9.599692,6.423651,2.72905,2.297579,3.415177,9.699166,12.37882,9.121211,7.109496,5.007854,5.698047
42,-17,9.017395,12.09221,8.393931,7.169402,3.096449,7.626408,11.09034,2.986748,13.3842,5.274747,13.16505,13.14948,13.41999,11.19556,13.44013,5.924633,8.143115,5.957593,11.35455,9.557516,9.741621,6.917942,3.097198,2.241041,3.286822,10.14907,12.67879,9.20531,7.302421,5.044587,5.713234
42,-16.5,8.81705,12.10767,8.410128,7.836683,2.662182,7.385042,11.43007,3.0087,12.48364,6.933047,12.76345,13.19387,13.20114,11.224,13.48302,6.005158,8.086349,5.415852,11.02334,9.219031,9.87623,7.347034,3.776189,2.051831,3.410759,10.5593,12.81662,9.242895,7.472802,5.026554,5.698133
42,-16,8.687682,12.12604,8.399343,8.496846,2.509128,7.086842,11.78574,3.488432,11.48901,8.763538,12.32142,13.25793,13.04539,11.26939,13.44068,6.097137,8.03506,4.939419,10.77796,8.925461,10.00706,7.722188,4.690779,1.946844,3.847084,11.05365,13.06429,9.324954,7.713277,5.05788,5.688319
42,-15.5,8.595956,12.03197,8.315619,9.134493,2.841583,6.738881,12.15939,4.302166,10.35494,10.50795,11.83032,13.35093,12.9693,11.31753,13.27395,6.200091,7.905794,4.657103,10.62672,8.691011,10.09569,8.021083,5.629487,2.157781,4.595983,11.63113,13.47071,9.467645,8.044326,5.152751,5.689151
42,-15,8.502912,11.78357,8.192368,9.619765,3.535641,6.762689,12.31777,5.015186,9.364793,11.8326,11.26871,13.31057,12.93936,11.20421,13.22076,6.280525,7.744292,4.6163,10.35791,8.470449,10.1387,8.391967,6.433732,2.787654,5.441002,12.1207,13.82948,9.489001,8.257919,5.190947,5.678665
42,-14.5,8.412382,11.45362,8.043795,10.0037,4.1839,6.986622,12.33371,5.582886,8.498396,12.87477,10.80241,13.18291,12.96157,10.9838,13.26511,6.361885,7.549666,4.743125,10.02509,8.267118,10.23873,8.829551,7.157103,3.702217,6.317734,12.54915,14.15756,9.430874,8.391489,5.191759,5.664454
42,-14,8.369492,11.16229,7.84655,10.28936,4.424828,6.831997,12.48751,6.149589,7.6888,13.32098,10.40403,13.15676,12.83522,10.80619,13.39748,6.416607,7.306025,5.001693,9.715677,8.088123,10.29572,9.160624,7.831383,4.793685,7.199409,12.96609,14.4921,9.359493,8.573435,5.359798,5.67965
42,-13.5,8.373725,10.96016,7.641129,10.55498,4.683342,6.581636,12.6802,6.722816,6.998944,13.65393,10.03901,13.18299,12.75078,10.67995,13.58856,6.512385,7.056295,5.351001,9.459605,7.926466,10.59495,9.483146,8.515038,5.944592,8.103631,13.3853,14.83336,9.290894,8.774184,5.581935,5.73654
42,-13,8.406182,10.75444,7.218205,10.4384,4.90726,5.935524,12.5639,6.929513,6.528442,13.47027,9.587683,13.11582,12.43296,10.41438,13.23551,6.51899,6.641954,5.600333,9.208724,7.708546,10.58547,9.590046,9.007267,6.649931,8.744705,13.4382,14.86271,9.16269,8.79121,5.724252,5.826091
42,-12.5,8.463183,10.64725,6.823645,10.31411,5.646674,5.344094,12.49277,7.183254,6.162287,13.24658,9.200905,13.13546,12.34836,10.19129,12.99878,6.564115,6.218641,5.889419,9.023741,7.512937,10.65391,9.524684,9.493668,7.372021,9.377473,13.508,14.91579,9.0532,8.860507,5.91177,5.979254
42,-12,8.55189,10.74033,6.483419,10.14781,6.596481,5.036732,12.60192,7.612396,5.90572,12.72198,8.93906,13.27122,12.35758,9.999582,13.03712,6.715838,5.729764,6.261355,8.912031,7.36482,10.60137,8.693424,9.880709,8.144093,9.915499,13.6235,15.04968,8.996807,9.10168,6.233301,6.262383
